Contrato,Cliente,DataContrato,Produto,Banco,NomeBanco,Moeda,TaxaCambio,Qtd_Prestacao,V_Contrato,T_Pago,T_Cancelado,T_Desconto,Saldo,DataUltPrestacao,QtdPrestAbertas,DataUltParcela,QtdPrestVencer
9.010058504E9,10507,2004-09-21,CARTA DE CREDITO,719,CITIBANK N.A.,USD,3.8234,1,202793.136,202793.136,0.0,0.0,0.0,2004-12-30,"",2004-12-30,""
9.010058505E9,224,2005-07-20,CARTA DE CREDITO,605,"UNION BANK OF CALIFORNIA, N.A.",USD,3.8234,2,322932.20197,322932.20197,0.0,0.0,0.0,2005-09-21,"",2005-09-21,""
9.010058506E9,429,2006-06-05,CARTA DE CREDITO,753,BANK OF CHINA,USD,3.8234,2,267485.064,267485.064,0.0,0.0,0.0,2006-12-15,"",2006-12-15,""
9.010058507E9,15476,2007-07-10,IMPORTACAO,587,BANCO REGIONAL DEL NORTE,EUR,4.3564,2,109589.51127199999,0.0,0.0,0.0,109589.51127199999,2008-07-03,2,2008-07-03,""
9.010058603E9,3824,2003-09-05,CARTA DE CREDITO,136,BANK AUSTRIA CREDITANSTALT AG.,USD,3.8234,4,61939.079999999994,61939.079999999994,0.0,0.0,0.0,2004-03-27,"",2004-03-27,""
9.010058605E9,224,2005-08-26,IMPORTACAO,2,UNION BANK OF CALIFORNIA INTERNATIO,USD,3.8234,2,213141.35927,213141.35927,0.0,0.0,0.0,2005-11-23,"",2005-11-23,""
9.010058607E9,15476,2007-05-10,CARTA DE CREDITO,753,BANK OF CHINA,USD,3.8234,1,118631.002308,118631.002308,0.0,0.0,0.0,2007-06-26,"",2007-06-26,""
9.010058703E9,95,2003-09-08,CARTA DE CREDITO,548,AMERICAN EXPRESS BANK,USD,3.8234,1,153886.49724,153886.49724,0.0,0.0,0.0,2004-01-02,"",2004-01-02,""
9.010058705E9,224,2005-07-21,CARTA DE CREDITO,605,"UNION BANK OF CALIFORNIA, N.A.",USD,3.8234,1,619386.78543,619386.78543,0.0,0.0,0.0,2005-08-31,"",2005-08-31,""
9.010058706E9,429,2006-06-05,CARTA DE CREDITO,753,BANK OF CHINA,USD,3.8234,1,121813.52399999999,121813.52399999999,0.0,0.0,0.0,2006-08-28,"",2006-08-28,""
9.010058707E9,15476,2007-06-26,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,125392.2264,0.0,0.0,0.0,125392.2264,2008-06-20,2,2008-06-20,""
9.010058805E9,224,2005-08-31,IMPORTACAO,2,UNION BANK OF CALIFORNIA INTERNATIO,USD,3.8234,2,625611.6247360001,625611.6247360001,0.0,0.0,0.0,2005-11-28,"",2005-11-28,""
9.010058903E9,3906,2003-09-08,CARTA DE CREDITO,136,BANK AUSTRIA CREDITANSTALT AG.,USD,3.8234,4,51615.899999999994,51615.899999999994,0.0,0.0,0.0,2004-03-27,"",2004-03-27,""
9.010058904E9,2396,2004-10-01,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,128049.06882599999,128049.06882599999,0.0,0.0,0.0,2005-01-28,"",2005-01-28,""
9.010058906E9,357,2006-06-07,CARTA DE CREDITO,753,BANK OF CHINA,USD,3.8234,1,304159.1168,304159.1168,0.0,0.0,0.0,2007-03-16,"",2007-03-16,""
9.010058907E9,16942,2007-04-17,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,113533.454258,113533.454258,0.0,0.0,0.0,2007-07-16,"",2007-07-16,""
9.010059003E9,3906,2003-09-08,CARTA DE CREDITO,136,BANK AUSTRIA CREDITANSTALT AG.,USD,3.8234,4,51615.899999999994,51615.899999999994,0.0,0.0,0.0,2004-03-27,"",2004-03-27,""
9.010059004E9,897,2004-10-07,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,124225.859996,124225.859996,0.0,0.0,0.0,2005-09-30,"",2005-09-30,""
9.010059005E9,60812,2005-07-11,FINANCEIRO,42,THE BANK OF NEW YORK,USD,3.8234,2,1.3789809408074E7,1.3789809408074E7,0.0,0.0,0.0,2006-04-07,"",2006-04-07,""
9.010059007E9,3314,2007-04-16,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,689652.504184,0.0,0.0,0.0,689652.504184,2007-10-11,2,2007-10-11,""
9.010059103E9,60854,2003-09-08,CARTA DE CREDITO,50,BANK OF AMERICA N.A.,USD,3.8234,1,71635.719442,71635.719442,0.0,0.0,0.0,2003-12-31,"",2003-12-31,""
9.010059104E9,120,2004-10-06,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,339285.227876,339285.227876,0.0,0.0,0.0,2005-03-04,"",2005-03-04,""
9.010059105E9,15027,2005-07-26,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,437025.249052,437025.249052,0.0,0.0,0.0,2005-11-23,"",2005-11-23,""
9.010059203E9,9665,2003-09-25,CARTA DE CREDITO,7461,ABN AMRO BANK NV,USD,3.8234,1,1183724.64,1183724.64,0.0,0.0,0.0,2003-10-15,"",2003-10-15,""
9.010059205E9,15302,2005-07-19,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,179102.20257999998,179102.20257999998,0.0,0.0,0.0,2006-01-17,"",2006-01-17,""
9.010059303E9,9665,2003-10-15,IMPORTACAO,47,ABN AMRO BANK NV,USD,3.8234,2,1199586.550176,1199586.550176,0.0,0.0,0.0,2004-04-12,"",2004-04-12,""
9.010059404E9,95,2004-09-23,CARTA DE CREDITO,718,BANK OF ALEXANDRIA,USD,3.8234,1,159465.678988,159465.678988,0.0,0.0,0.0,2005-01-13,"",2005-01-13,""
9.010059405E9,61304,2005-07-13,CARTA DE CREDITO,692,BANCO DO BRASIL S/A,USD,3.8234,1,2253479.996376,2253479.996376,0.0,0.0,0.0,2005-10-25,"",2005-10-25,""
9.010059406E9,16942,2006-06-08,CARTA DE CREDITO,682,BANK OF AMERICA N.A.,USD,3.8234,1,199000.13202999998,199000.13202999998,0.0,0.0,0.0,2006-09-22,"",2006-09-22,""
9.010059507E9,429,2007-04-18,CARTA DE CREDITO,302,STANDARD CHARTERED FIRST BANK KOREA,USD,3.8234,2,578098.08,578098.08,0.0,0.0,0.0,2007-08-03,"",2007-08-03,""
9.010059607E9,60812,2007-04-09,FINANCEIRO,222,BANCO BRADESCO S.A.,USD,3.8234,2,3982262.27,0.0,0.0,0.0,3982262.27,2008-01-04,2,2008-01-04,""
9.010059704E9,1975,2004-10-13,IMPORTACAO,679,BANCO SANTANDER CENTRAL HISPANO,USD,3.8234,2,3480149.829856,3480149.829856,0.0,0.0,0.0,2005-10-07,"",2005-10-07,""
9.010059706E9,11588,2006-05-30,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,557812.84013,557812.84013,0.0,0.0,0.0,2006-12-26,"",2006-12-26,""
9.010059707E9,60812,2007-04-09,FINANCEIRO,118,ING - INTL NETHERLAND BANK,USD,3.8234,2,1.209235053012E7,0.0,0.0,0.0,1.209235053012E7,2008-04-03,2,2008-04-03,""
9.010059806E9,10435,2006-07-18,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,498927.89205,498927.89205,0.0,0.0,0.0,2007-01-16,"",2007-01-16,""
9.010059904E9,15975,2004-10-07,CARTA DE CREDITO,228,WACHOVIA BANK N.A.,USD,3.8234,1,619390.7999999999,619390.7999999999,0.0,0.0,0.0,2005-02-22,"",2005-02-22,""
9.010059905E9,60812,2005-07-12,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,1.197374178E7,1.197374178E7,0.0,0.0,0.0,2006-07-07,"",2006-07-07,""
9.010059907E9,429,2007-04-25,IMPORTACAO,262,CORPORACION ANDINA DE FOMENTO,USD,3.8234,2,2465448.145356,0.0,0.0,0.0,2465448.145356,2008-04-18,2,2008-04-18,""
9.010060003E9,616,2003-09-11,CARTA DE CREDITO,228,WACHOVIA BANK N.A.,USD,3.8234,1,425085.61199999996,425085.61199999996,0.0,0.0,0.0,2003-12-11,"",2003-12-11,""
9.010060005E9,60812,2005-07-13,FINANCEIRO,42,THE BANK OF NEW YORK,USD,3.8234,2,4.2880042744E7,4.2880042744E7,0.0,0.0,0.0,2006-01-09,"",2006-01-09,""
9.010060006E9,59,2006-07-26,CARTA DE CREDITO,102,THE BANK OF NEW YORK,EUR,4.3564,2,6952814.4,6952814.4,0.0,0.0,0.0,2007-02-01,"",2007-02-01,""
9.010060007E9,60812,2007-04-09,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,2.304210244E7,2.304210244E7,0.0,0.0,0.0,2007-05-09,"",2007-05-09,""
9.010060103E9,59097,2003-09-11,GARANTIA,1639,BANCO DE LA REPUB.ORIENTAL DEL URUG,USD,3.8234,1,111337.408,111337.408,0.0,0.0,0.0,2003-10-30,"",2003-10-30,""
9.010060105E9,60621,2005-07-13,CARTA DE CREDITO,732,BANK OF CHINA,USD,3.8234,1,40358.85455,40358.85455,0.0,0.0,0.0,2005-11-28,"",2005-11-28,""
9.010060107E9,61908,2007-04-13,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,81289.766208,81289.766208,0.0,0.0,0.0,2007-07-17,"",2007-07-17,""
9.010060205E9,1002,2005-08-23,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,58796.474603999995,58796.474603999995,0.0,0.0,0.0,2006-02-17,"",2006-02-17,""
9.010060207E9,60812,2007-04-10,FINANCEIRO,118,ING - INTL NETHERLAND BANK,USD,3.8234,2,3.9805502355948E7,0.0,0.0,0.0,3.9805502355948E7,2008-01-07,2,2008-01-07,""
9.010060403E9,2844,2003-09-18,CARTA DE CREDITO,453,CREDIT SUISSE,USD,3.8234,1,254147.59190799997,254147.59190799997,0.0,0.0,0.0,2004-05-04,"",2004-05-04,""
9.010060404E9,9266,2004-10-07,CARTA DE CREDITO,625,ABN AMRO BANK N.V.,USD,3.8234,50,1.0045749622621996E7,1.0045749622621996E7,0.0,0.0,0.0,2005-05-06,"",2005-05-06,""
9.010060407E9,60812,2007-04-10,FINANCEIRO,159,S E B   AG.,USD,3.8234,2,3.224626808032E7,0.0,0.0,0.0,3.224626808032E7,2008-04-04,2,2008-04-04,""
9.010060503E9,2844,2003-09-18,CARTA DE CREDITO,453,CREDIT SUISSE,USD,3.8234,1,233744.32367999997,233744.32367999997,0.0,0.0,0.0,2004-02-27,"",2004-02-27,""
9.010060504E9,1629,2004-11-08,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,151777.433332,151777.433332,0.0,0.0,0.0,2005-03-08,"",2005-03-08,""
9.010060505E9,9242,2005-07-14,CARTA DE CREDITO,322,STANDARD CHARTERED BANK PLC,USD,3.8234,1,135801.05056,135801.05056,0.0,0.0,0.0,2005-10-31,"",2005-10-31,""
9.010060507E9,60812,2007-04-10,FINANCEIRO,587,BANCO REGIONAL DEL NORTE,EUR,4.3564,2,4448966.224812,0.0,0.0,0.0,4448966.224812,2007-10-10,2,2007-10-10,""
9.010060603E9,59097,2003-09-16,GARANTIA,1639,BANCO DE LA REPUB.ORIENTAL DEL URUG,USD,3.8234,2,344106.0,344106.0,0.0,0.0,0.0,2003-11-19,"",2003-11-19,""
9.010060604E9,10507,2004-10-04,CARTA DE CREDITO,719,CITIBANK N.A.,USD,3.8234,1,313136.46,313136.46,0.0,0.0,0.0,2005-01-24,"",2005-01-24,""
9.010060605E9,60812,2005-07-14,FINANCEIRO,222,BANCO BRADESCO S.A.,USD,3.8234,2,3.902448795E7,3.902448795E7,0.0,0.0,0.0,2006-01-10,"",2006-01-10,""
9.010060607E9,378,2007-04-12,IMPORTACAO,262,CORPORACION ANDINA DE FOMENTO,USD,3.8234,2,1.8085002821494002E7,0.0,0.0,0.0,1.8085002821494002E7,2007-10-09,2,2007-10-09,""
9.010060703E9,59097,2003-09-18,GARANTIA,541,BANCO SUDAMERIS,USD,3.8234,1,266108.64,266108.64,0.0,0.0,0.0,2003-11-21,"",2003-11-21,""
9.010060704E9,2396,2004-10-14,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,108600.962386,108600.962386,0.0,0.0,0.0,2005-02-11,"",2005-02-11,""
9.010060705E9,1154,2005-07-20,CARTA DE CREDITO,382,AMERICAN EXPRESS BANK LTD.,USD,3.8234,1,3079576.647,3079576.647,0.0,0.0,0.0,2005-09-30,"",2005-09-30,""
9.010060706E9,10469,2006-05-19,CARTA DE CREDITO,45,BANCO DE COMERCIO EXTERIOR S.A.,USD,3.8234,1,415370.3526,415370.3526,0.0,0.0,0.0,2006-10-23,"",2006-10-23,""
9.010060707E9,58933,2007-04-13,IMPORTACAO,825,STANDARD CHARTERED BANK,JPY,0.0356,2,1.8740522060399998E7,0.0,0.0,0.0,1.8740522060399998E7,2007-10-01,2,2007-10-01,""
9.010060803E9,138,2003-09-18,CARTA DE CREDITO,322,STANDARD CHARTERED BANK PLC,USD,3.8234,3,2352494.4332399997,2352494.4332399997,0.0,0.0,0.0,2004-02-02,"",2004-02-02,""
9.010060907E9,13879,2007-04-24,CARTA DE CREDITO,325,BBVA BANCO BHIF,USD,3.8234,1,4583057.275888,0.0,0.0,0.0,4583057.275888,2007-10-01,1,2007-10-01,""
9.010061004E9,9621,2004-10-07,CARTA DE CREDITO,708,BANK OF CHINA,USD,3.8234,1,543559.931376,543559.931376,0.0,0.0,0.0,2004-11-17,"",2004-11-17,""
9.010061005E9,10754,2005-07-25,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,204460.558974,204460.558974,0.0,0.0,0.0,2005-11-22,"",2005-11-22,""
9.010061006E9,15027,2006-06-07,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,422079.387282,422079.387282,0.0,0.0,0.0,2006-12-04,"",2006-12-04,""
9.010061007E9,60812,2007-04-10,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,2.45782426013922E8,2.45782426013922E8,0.0,0.0,0.0,2007-05-10,"",2007-05-10,""
9.010061103E9,9632,2003-11-07,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,383348.957026,383348.957026,0.0,0.0,0.0,2004-11-01,"",2004-11-01,""
9.010061104E9,11009,2004-10-06,CARTA DE CREDITO,667,BANCO BILBAO VISCAYA ARGENTARIA SA,USD,3.8234,5,3361181.5272,3361181.5272,0.0,0.0,0.0,2005-04-18,"",2005-04-18,""
9.010061105E9,60812,2005-07-15,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,4.393946865E7,4.2459953589354E7,1479515.060646,0.0,-2.3283064365386963E-10,2006-07-10,"",2006-07-10,""
9.010061106E9,60812,2006-05-22,FINANCEIRO,196,SOCIETE GENERALE,USD,3.8234,2,6.0607262307844E7,6.0607262307844E7,0.0,0.0,0.0,2007-05-22,"",2007-05-22,""
9.010061107E9,16831,2007-04-12,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,301750.451268,301750.451268,0.0,0.0,0.0,2007-07-11,"",2007-07-11,""
9.010061204E9,61304,2004-10-06,CARTA DE CREDITO,176,HONG KONG AND SHANGAY BANKING,USD,3.8234,1,97910.77421999999,97910.77421999999,0.0,0.0,0.0,2004-11-23,"",2004-11-23,""
9.010061206E9,60812,2006-05-22,FINANCEIRO,444,BANCO BOAVISTA INTERATLANTICO S.A.,USD,3.8234,2,3.138361441117E7,3.138361441117E7,0.0,0.0,0.0,2006-08-21,"",2006-08-21,""
9.010061207E9,11588,2007-04-19,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,545804.267176,0.0,0.0,0.0,545804.267176,2007-11-16,2,2007-11-16,""
9.010061304E9,835,2004-10-20,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,9836786.589574,9836786.589574,0.0,0.0,0.0,2005-01-14,"",2005-01-14,""
9.010061305E9,1629,2005-07-22,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,372858.04446799995,372858.04446799995,0.0,0.0,0.0,2005-11-18,"",2005-11-18,""
9.010061306E9,60812,2006-05-22,FINANCEIRO,216,BANK OF MONTREAL,USD,3.8234,2,3.981581226875E7,3.981581226875E7,0.0,0.0,0.0,2007-02-16,"",2007-02-16,""
9.010061405E9,186,2005-07-18,CARTA DE CREDITO,544,KOREA EXCHANGE BANK,USD,3.8234,1,213346.67585,213346.67585,0.0,0.0,0.0,2005-11-21,"",2005-11-21,""
9.010061406E9,213,2006-06-06,IMPORTACAO,262,CORPORACION ANDINA DE FOMENTO,USD,3.8234,2,809662.301,809662.301,0.0,0.0,0.0,2007-06-01,"",2007-06-01,""
9.010061503E9,255,2003-09-23,CARTA DE CREDITO,561,BANCO BILBAO VIZCAYA ARGENTAR. BRAS,USD,3.8234,1,713105.736826,713105.736826,0.0,0.0,0.0,2004-02-06,"",2004-02-06,""
9.010061505E9,60812,2005-07-18,FINANCEIRO,222,BANCO BRADESCO S.A.,USD,3.8234,2,2.146314414818E7,2.146314414818E7,0.0,0.0,0.0,2006-01-13,"",2006-01-13,""
9.010061507E9,60812,2007-04-11,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,2.6498417806E8,2.64607314009948E8,376864.050052,0.0,1.1641532182693481E-10,2007-05-11,"",2007-05-11,""
9.010061603E9,1423,2003-11-06,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,67096.196622,67096.196622,0.0,0.0,0.0,2004-02-04,"",2004-02-04,""
9.010061604E9,10435,2004-11-17,CARTA DE CREDITO,7597,CITIBANK N.A.,USD,3.8234,1,762223.6566699999,762223.6566699999,0.0,0.0,0.0,2004-12-30,"",2004-12-30,""
9.010061605E9,3222,2005-07-19,CARTA DE CREDITO,752,BANK OF NEW YORK,USD,3.8234,1,129986.04149999999,129986.04149999999,0.0,0.0,0.0,2005-09-08,"",2005-09-08,""
9.010061704E9,10435,2004-12-30,IMPORTACAO,37,CITIBANK N.A.,USD,3.8234,2,774345.4022639999,774345.4022639999,0.0,0.0,0.0,2005-06-28,"",2005-06-28,""
9.010061705E9,2263,2005-07-18,CARTA DE CREDITO,450,FORTIS BANK,EUR,4.3564,1,1661483.25742,1661483.25742,0.0,0.0,0.0,2005-08-15,"",2005-08-15,""
9.010061706E9,186,2006-06-05,CARTA DE CREDITO,544,KOREA EXCHANGE BANK,USD,3.8234,1,205061.36805,205061.36805,0.0,0.0,0.0,2006-11-27,"",2006-11-27,""
9.010061707E9,61,2007-04-19,CARTA DE CREDITO,60,BANCO SECURITY S.A.,USD,3.8234,1,1369461.0915579998,0.0,0.0,0.0,1369461.0915579998,2007-10-23,1,2007-10-23,""
9.010061804E9,909,2004-10-11,CARTA DE CREDITO,246,BANCO DE CHILE,USD,3.8234,1,2619966.4976799996,2619966.4976799996,0.0,0.0,0.0,2005-04-11,"",2005-04-11,""
9.010061805E9,910,2005-07-20,CARTA DE CREDITO,440,WELLS FARGO BANK NA,USD,3.8234,1,82126.632,82126.632,0.0,0.0,0.0,2006-01-24,"",2006-01-24,""
9.010061806E9,9217,2006-05-26,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,1713834.308984,1713834.308984,0.0,0.0,0.0,2006-06-23,"",2006-06-23,""
9.010061807E9,60812,2007-04-12,FINANCEIRO,12,BANCO BRADESCO S.A.,EUR,4.3564,2,1.3109732642624E7,1.3109732642624E7,0.0,0.0,0.0,2007-05-11,"",2007-05-11,""
9.010061904E9,13259,2004-10-08,CARTA DE CREDITO,732,BANK OF CHINA,USD,3.8234,1,106311.5487,106311.5487,0.0,0.0,0.0,2005-03-18,"",2005-03-18,""
9.010061906E9,31096,2006-10-05,CARTA DE CREDITO,729,DRESDNER BANK AG,EUR,4.3564,1,41790.9452,41790.9452,0.0,0.0,0.0,2006-11-16,"",2006-11-16,""
9.010061907E9,60812,2007-04-12,FINANCEIRO,12,BANCO BRADESCO S.A.,EUR,4.3564,2,2.10188981248E7,2.10188981248E7,0.0,0.0,0.0,2007-05-30,"",2007-05-30,""
9.010062004E9,1032,2004-11-22,CARTA DE CREDITO,7783,.............,R$,1.0,1,500000.0,500000.0,0.0,0.0,0.0,2005-03-10,"",2005-03-10,""
9.010062005E9,60812,2005-07-19,FINANCEIRO,159,S E B   AG.,USD,3.8234,2,1.5782150840344E7,1.5782150840344E7,0.0,0.0,0.0,2006-04-18,"",2006-04-18,""
9.010062006E9,31096,2006-10-05,CARTA DE CREDITO,729,DRESDNER BANK AG,EUR,4.3564,1,262469.309932,262469.309932,0.0,0.0,0.0,2006-11-16,"",2006-11-16,""
9.010062007E9,60812,2007-04-12,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,3.99337680853818E8,3.98237599473896E8,1100081.379922,0.0,2.3283064365386963E-10,2007-05-11,"",2007-05-11,""
9.010062104E9,1032,2005-03-10,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,8,1761890.317712,1761890.317712,0.0,0.0,0.0,2007-02-28,"",2007-02-28,""
9.010062106E9,31096,2006-10-05,CARTA DE CREDITO,789,ROYAL BANK OF SCOTLAND PLC,USD,3.8234,1,20462.607396,20462.607396,0.0,0.0,0.0,2006-11-24,"",2006-11-24,""
9.010062107E9,60812,2007-04-13,FINANCEIRO,228,WACHOVIA BANK N.A.,USD,3.8234,2,1.3551001813125E8,0.0,0.0,0.0,1.3551001813125E8,2007-10-10,2,2007-10-10,""
9.010062203E9,11546,2003-10-06,CARTA DE CREDITO,585,THE EXPORT IMPORT BANK OF KOREA,USD,3.8234,1,416750.6,416750.6,0.0,0.0,0.0,2003-10-24,"",2003-10-24,""
9.010062204E9,835,2004-10-20,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,2380931.2766119996,2380931.2766119996,0.0,0.0,0.0,2004-12-07,"",2004-12-07,""
9.010062205E9,61,2005-07-22,CARTA DE CREDITO,562,SCOTIABANK SUD AMERICANO,USD,3.8234,1,716666.354544,716666.354544,0.0,0.0,0.0,2006-01-23,"",2006-01-23,""
9.010062207E9,378,2007-04-16,IMPORTACAO,262,CORPORACION ANDINA DE FOMENTO,USD,3.8234,2,1.5379209022953998E7,0.0,0.0,0.0,1.5379209022953998E7,2007-10-11,2,2007-10-11,""
9.010062303E9,11546,2003-10-24,FIRCE 26,585,THE EXPORT IMPORT BANK OF KOREA,USD,3.8234,12,438452.90661199996,438452.90661199996,0.0,0.0,0.0,2006-10-23,"",2006-10-23,""
9.010062304E9,974,2004-10-20,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,1384932.097318,1384932.097318,0.0,0.0,0.0,2005-01-07,"",2005-01-07,""
9.010062305E9,842,2005-07-21,CARTA DE CREDITO,19,JPMORGAN CHASE BANK,USD,3.8234,1,1.018758675123E7,1.018758675123E7,0.0,0.0,0.0,2005-08-25,"",2005-08-25,""
9.010062306E9,62085,2006-06-01,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,164711.57495799998,164711.57495799998,0.0,0.0,0.0,2006-11-28,"",2006-11-28,""
9.010062307E9,59040,2007-04-25,CARTA DE CREDITO,620,COBANK,USD,3.8234,4,1101867.0224239998,1101867.0224239998,0.0,0.0,0.0,2007-07-06,"",2007-07-06,""
9.010062405E9,60812,2005-07-20,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,1.1988794008758E7,1.1988794008758E7,0.0,0.0,0.0,2006-07-17,"",2006-07-17,""
9.010062406E9,60737,2006-06-02,CARTA DE CREDITO,753,BANK OF CHINA,USD,3.8234,1,445961.376,445961.376,0.0,0.0,0.0,2006-09-11,"",2006-09-11,""
9.010062407E9,59040,2007-06-14,FIRCE 26,620,COBANK,USD,3.8234,6,860464.887352,0.0,0.0,0.0,860464.887352,2010-05-28,6,2010-05-28,""
9.010062503E9,60671,2003-09-25,CARTA DE CREDITO,436,BANCO DO BRASIL S/A,USD,3.8234,1,65531.54663999999,65531.54663999999,0.0,0.0,0.0,2004-02-02,"",2004-02-02,""
9.010062504E9,45,2004-10-11,CARTA DE CREDITO,176,HONG KONG AND SHANGAY BANKING,USD,3.8234,5,2629688.6392,2629688.6392,0.0,0.0,0.0,2005-03-11,"",2005-03-11,""
9.010062505E9,186,2005-07-21,CARTA DE CREDITO,508,WELLS FARGO BANK MINNESOTA N.A.,USD,3.8234,1,65866.85882,65866.85882,0.0,0.0,0.0,2005-09-08,"",2005-09-08,""
9.010062506E9,61,2006-05-31,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,874971.3257599999,874971.3257599999,0.0,0.0,0.0,2006-11-27,"",2006-11-27,""
9.010062507E9,59040,2007-04-25,CARTA DE CREDITO,620,COBANK,USD,3.8234,6,1523867.380028,1523867.380028,0.0,0.0,0.0,2007-07-12,"",2007-07-12,""
9.010062604E9,12470,2004-10-15,CARTA DE CREDITO,722,TURKIYE IS BANKASI,EUR,4.3564,1,146592.86,146592.86,0.0,0.0,0.0,2005-03-30,"",2005-03-30,""
9.010062607E9,59040,2007-06-27,FIRCE 26,620,COBANK,USD,3.8234,6,469803.4866560001,0.0,0.0,0.0,469803.4866560001,2010-06-11,6,2010-06-11,""
9.010062704E9,60854,2004-10-11,CARTA DE CREDITO,459,BANK OF CHINA,USD,3.8234,1,97268.36655199999,97268.36655199999,0.0,0.0,0.0,2005-01-28,"",2005-01-28,""
9.010062705E9,15202,2005-08-04,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,176119.491772,176119.491772,0.0,0.0,0.0,2005-12-02,"",2005-12-02,""
9.010062707E9,59040,2007-04-25,CARTA DE CREDITO,620,COBANK,USD,3.8234,4,1260781.787706,1260781.787706,0.0,0.0,0.0,2007-06-12,"",2007-06-12,""
9.010062804E9,616,2004-10-26,CARTA DE CREDITO,620,COBANK,USD,3.8234,1,1557889.82846,1557889.82846,0.0,0.0,0.0,2004-11-29,"",2004-11-29,""
9.010062805E9,60812,2005-07-21,FINANCEIRO,222,BANCO BRADESCO S.A.,USD,3.8234,2,1.1990596971262E7,1.1990596971262E7,0.0,0.0,0.0,2006-07-17,"",2006-07-17,""
9.010062806E9,60812,2006-05-25,FINANCEIRO,216,BANK OF MONTREAL,USD,3.8234,2,5.974644192076E7,5.974644192076E7,0.0,0.0,0.0,2007-02-21,"",2007-02-21,""
9.010062807E9,59040,2007-06-01,FIRCE 26,620,COBANK,USD,3.8234,6,310115.01815,0.0,0.0,0.0,310115.01815,2010-05-21,6,2010-05-21,""
9.010062903E9,59097,2003-09-25,GARANTIA,2530,NORDEA BANK NORGE ASA,USD,3.8234,1,159587.76015,159587.76015,0.0,0.0,0.0,2004-01-26,"",2004-01-26,""
9.010062904E9,59040,2004-11-29,FIRCE 26,620,COBANK,USD,3.8234,9,1689453.825374,1155239.5835540001,0.0,0.0,534214.24182,2007-11-06,2,2007-11-06,""
9.010062905E9,1545,2005-07-21,CARTA DE CREDITO,782,THE BANK OF NEW YORK,USD,3.8234,1,166602.36096,166602.36096,0.0,0.0,0.0,2005-12-16,"",2005-12-16,""
9.010062906E9,60812,2006-05-25,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,3.1109419089E7,3.1109419089E7,0.0,0.0,0.0,2006-06-26,"",2006-06-26,""
9.010062907E9,59040,2007-04-25,CARTA DE CREDITO,620,COBANK,USD,3.8234,4,1210994.65816,1210994.65816,0.0,0.0,0.0,2007-07-16,"",2007-07-16,""
9.010063003E9,60854,2003-09-25,CARTA DE CREDITO,588,BANK OF AMERICA N.A.,USD,3.8234,1,69023.993136,69023.993136,0.0,0.0,0.0,2004-01-28,"",2004-01-28,""
